OBJECTID,Parcel Number,APN  JF,Address,City,Zip Code,Legal Line,Case No 1,Case No 2,Case No 3,Case No 4,Amount 1,Amount 2,Amount 3,Amount 4,Sale Location
446,46-930-11-06-00-0-00-000,JA46930110600000000,8023 CHESTNUT AVE,KANSAS CITY,64132,"MARLBOROUGH GROVE, LOT 34",K2015-03253,,,,2306.12,,,,Kansas City
450,46-930-05-08-00-0-00-000,JA46930050800000000,7931 SOUTH BENTON AVE,KANSAS CITY,64132,"SOUTH MARLBORO WOODS, LOT 61",K2015-03249,,,,453.94,,,,Kansas City
445,46-930-31-03-00-0-00-000,JA46930310300000000,8200 HICKMAN MILLS DR,KANSAS CITY,64132,"SEC-15 TWP-48 RNG-33, N 1/2 OF S 1/2 OF SW SW 1/4 LY NWLY OF LI DAF: BEG AT A PT, ON S LI SD N 1/2 OF S 1/2 80' E OF SW COR THOF TH N 36 DEG, E 137' TH NWLY AT R/A 51.5' TH NELY AT R/A 104' M/L TO SWLY, LI OF HICKMAN MILLS RD & S 1/2 VAC 82ND ST LY N OF &, ADJ (EX PT IN PROSPECT AVE)",K2015-03257,,,,9449.51,,,,Kansas City
523,47-120-16-10-00-0-00-000,JA47120161000000000,6211 TRACY AVE,KANSAS CITY,64110,"SOUTH MOOR, LOT 27 & S 11 FT OF LOTS 28 29 30 31 & 32",K2015-03270,,,,3960.25,,,,Kansas City
516,47-140-08-12-00-0-00-000,JA47140081200000000,6625 BROOKLYN AVE,KANSAS CITY,64132,"HARPER'S MEYER BLVD ADD, S 35 ' OF LOT 61 & N 1.6 '    OF LOT 62",K2015-03278,,,,504.41,,,,Kansas City
518,47-140-05-04-00-0-00-000,JA47140050400000000,6639 WOODLAND AVE,KANSAS CITY,64132,"HUDGENS FIRST ADD, LOT 18",K2014-03184,,,,2325.42,,,,Kansas City
538,47-210-01-14-02-0-00-000,JA47210011402000000,5930 TROOST AVE,KANSAS CITY,64110,WING & STEEN'S PLACE---BLK 1  LOT 7 & N 30' OF LOT 8,K2015-03281,,,,33692.37,,,,Kansas City
539,47-210-01-14-01-0-00-000,JA47210011401000000,5924 TROOST AVE,KANSAS CITY,64110,WING & STEEN'S PLACE---BLK 1  LOT 6,K2015-03280,,,,3821.15,,,,Kansas City
529,47-210-18-18-00-0-00-000,JA47210181800000000,6124 HARRISON ST,KANSAS CITY,64110,"TROOST AVENUE LAWN, LOT 8 BLK 2 & E 1/2 VAC ALLEY ADJ",K2015-03282,,,,10265.91,,,,Kansas City
514,47-610-02-09-00-0-00-000,JA47610020900000000,2215 E 67TH ST,KANSAS CITY,64132,"BLENHEIM, W 17' OF LOT 10 & E 24' OF LOT 11",K2015-03295,,,,1644.14,,,,Kansas City
823,47-610-04-06-00-0-00-000,JA47610040600000000,1831 E 67TH TER,KANSAS CITY,64132,"BLENHEIM, W 20' LOT 68 & E 30' LOT 69",K2015-03298,,,,2056.48,,,,Kansas City
503,47-610-10-17-00-0-00-000,JA47610101700000000,1832 E 69TH ST,KANSAS CITY,64132,"BLENHEIM, E 40' OF LOT 161 EX N 20'",K2015-03309,,,,2267.33,,,,Kansas City
506,47-610-07-18-00-0-00-000,JA47610071800000000,2530 E 68TH TER,KANSAS CITY,64132,BLENHEIM W 1/2 OF LOT 136,K2015-03304,,,,2164.69,,,,Kansas City
509,47-610-09-06-00-0-00-000,JA47610090600000000,1835 E 68TH ST,KANSAS CITY,64132,"BLENHEIM, E 27' OF LOT 116 & W 13' OF   LOT 115",K2015-03305,,,,2299.3,,,,Kansas City
510,47-610-09-07-00-0-00-000,JA47610090700000000,1833 E 68TH ST,KANSAS CITY,64132,"BLENHEIM, E 40' OF W 73' OF LOT 116",K2015-03306,,,,1699.24,,,,Kansas City
466,47-630-19-17-00-0-00-000,JA47630191700000000,7330 WAYNE AVE,KANSAS CITY,64131,"MARLBOROUGH HEIGHTS, LOT 1064",K2015-03332,,,,1090.78,,,,Kansas City
467,47-630-20-05-00-0-00-000,JA47630200500000000,7305 LYDIA AVE,KANSAS CITY,64131,"MARLBOROUGH HEIGHTS, S 44.5' OF N 86.10' OF W 39.98' LOT 1093 & S 44.5' OF N 86', LOT 1094",K2015-03333,,,,2735.46,,,,Kansas City
470,47-630-15-04-00-0-00-000,JA47630150400000000,7211 WAYNE AVE,KANSAS CITY,64131,"LITTLE JOHN KNOX SUB, N 9' LOT 10 & ALL LOT 11 & S 8' LOT 12",K2014-03233,,,,1245.19,,,,Kansas City
420,47-640-04-26-00-0-00-000,JA47640042600000000,1928 E 71ST TER,KANSAS CITY,64132,"BLUE HILLS, LOT 137",K2015-03340,,,,3225.23,,,,Kansas City
469,47-640-01-08-00-0-00-000,JA47640010800000000,7121 WABASH AVE,KANSAS CITY,64132,"MAYFIELD, LOT 8",K2015-03336,,,,235.85,,,,Kansas City
313,47-640-11-27-00-0-00-000,JA47640112700000000,7214 PROSPECT AVE,KANSAS CITY,64132,"PROSPECT FIELDS, LOTS 7-8 & 9",K2015-03352,,,,5082.23,,,,Kansas City
476,47-640-09-20-00-0-00-000,JA47640092000000000,7222 OLIVE ST,KANSAS CITY,64132,"PROSPECT FIELDS, LOTS 68 & 69",K2015-03349,,,,2287.91,,,,Kansas City
477,47-640-09-21-00-0-00-000,JA47640092100000000,7218 OLIVE ST,KANSAS CITY,64132,"PROSPECT FIELDS, LOT 70",K2015-03350,,,,1510.6,,,,Kansas City
483,47-640-06-07-00-0-00-000,JA47640060700000000,7113 WOODLAND AVE,KANSAS CITY,64132,"PASEO CREST, E 10' OF VAC WOODLAND AVE & N 3'OF LOT 22 E 10' OF VAC, WOODLAND AVE & ALL OF LOT 23",K2015-03342,,,,2120.22,,,,Kansas City
822,47-640-12-17-00-0-00-000,JA47640121700000000,7308 PROSPECT AVE,KANSAS CITY,64132,"MARLBOROUGH HEIGHTS, S 92' OF LOT 817",K2015-03353,,,,3385.36,,,,Kansas City
465,47-640-15-07-00-0-00-000,JA47640150700000000,7335 BROOKLYN AVE,KANSAS CITY,64132,"MARLBOROUGH HEIGHTS, N 50' OF LOT 898",K2015-03355,,,,2540.64,,,,Kansas City
464,47-710-01-17-00-0-00-000,JA47710011700000000,7637 WABASH AVE,KANSAS CITY,64132,"MARLBOROUGH HEIGHTS, TH SLY 1/3 OF LOT 787 (AS     MEAS ALG FRONT & REAR, LINES)",K2015-03358,,,,2273.53,,,,Kansas City
454,47-710-09-26-00-0-00-000,JA47710092600000000,2244 E 77TH TER,KANSAS CITY,64132,"MARLBOROUGH HEIGHTS, LOT 734",K2015-03363,,,,3512.24,,,,Kansas City
459,47-710-10-02-00-0-00-000,JA47710100200000000,1865 E 77TH ST,KANSAS CITY,64132,"MARLBOROUGH HEIGHTS, LOT 600",K2014-03248,,,,3529.28,,,,Kansas City
460,47-710-10-21-00-0-00-000,JA47710102100000000,1857 E 77TH ST,KANSAS CITY,64132,"MARLBOROUGH HEIGHTS, E 1/2 OF LOT 601",K2015-03365,,,,586.86,,,,Kansas City
461,47-710-10-22-00-0-00-000,JA47710102200000000,1853 E 77TH ST,KANSAS CITY,64132,MARLBOROUGH HEIGHTS W 1/2 OF LOT 601,K2015-03366,,,,2361.33,,,,Kansas City
456,47-710-15-06-00-0-00-000,JA47710150600000000,2204 E 79TH ST,KANSAS CITY,64132,"MARLBOROUGH HEIGHTS, W 47' OF E 115.31' MOL OF TH PT OF LOTS 707 & 708 LY S OF, US 71 HWY (MEAS ON S LI OF LOT 708)",K2013-03324,,,,402.91,,,,Kansas City
455,47-720-08-27-00-0-00-000,JA47720082700000000,1434 E 77TH ST,KANSAS CITY,64131,"MARLBOROUGH HEIGHTS, E 50' OF N 150' OF LOT 394",K2015-03371,,,,656.21,,,,Kansas City
458,47-720-09-07-00-0-00-000,JA47720090700000000,1463 E 77TH ST,KANSAS CITY,64131,"MARLBOROUGH HEIGHTS, E 1/2 LOT 405 (EX S 15' & EX PT IN ST)",K2015-03373,,,,1961.09,,,,Kansas City
462,47-720-10-19-00-0-00-000,JA47720101900000000,1116 E 77TH TER,KANSAS CITY,64131,"MARLBOROUGH HEIGHTS, E 50' OF LOT 426",K2014-03257,,,,5112.49,,,,Kansas City
911,47-730-24-19-00-0-00-000,JA47730241900000000,8126 LYDIA AVE,KANSAS CITY,64131,"BOTT'S ADDITION, E 1/2 OF LOTS 20 & 21 & S 1/2 OF E 1/2 OF LOT 22 BLK D",K2015-03385,,,,3168.37,,,,Kansas City
441,47-730-35-13-00-0-00-000,JA47730351300000000,8246 PASEO BLVD,KANSAS CITY,64131,"MARLBOROUGH HIGHLANDS, LOT 12",K2015-03387,,,,3752.71,,,,Kansas City
447,47-740-09-07-00-0-00-000,JA47740090700000000,8027 GARFIELD AVE,KANSAS CITY,64132,"MARLBOROUGH HILL, LOT 162",K2015-03395,,,,4750.7,,,,Kansas City
440,47-740-24-07-00-0-00-000,JA47740240700000000,1815 E 82ND ST,KANSAS CITY,64132,"DUDLEYS 37TH ADD, LOT 26",K2015-03405,,,,1685.26,,,,Kansas City
443,47-740-23-17-00-0-00-000,JA47740231700000000,2014 E 82ND TER,KANSAS CITY,64132,"DUDLEYS 37TH ADD, LOT 57",K2015-03404,,,,2294.08,,,,Kansas City
444,47-740-24-20-00-0-00-000,JA47740242000000000,1900 E 82ND TER,KANSAS CITY,64132,"DUDLEYS 37TH ADD, LOTS 44 & 45 A SUB IN         KANSAS CITY, JACKSON, COUNTY, MISSOURI",K2015-03406,,,,2022.4,,,,Kansas City
442,47-740-26-16-00-0-00-000,JA47740261600000000,2006 E 83RD ST,KANSAS CITY,64132,"DUDLEYS 37TH ADD, LOTS 117 & 118",K2015-03408,,,,2164.23,,,,Kansas City
452,47-830-09-22-00-0-00-000,JA47830092200000000,220 E 80TH TER,KANSAS CITY,64114,"BROADLAND, LOT 928",K2015-03414,,,,963.5,,,,Kansas City
448,47-830-22-06-00-0-00-000,JA47830220600000000,305 W 81ST ST,KANSAS CITY,64114,"BROADLAND, E 1/2 OF LOT 181 & ALL OF LOT 182",K2015-03415,,,,1122.28,,,,Kansas City
453,47-940-02-08-00-0-00-000,JA47940020800000000,7933 PENNSYLVANIA AVE,KANSAS CITY,64114,"TURNER'S SECOND ADD, ALL OF LOT 16 & N 11 FT OF    LOT 17",K2015-03421,,,,11025.86,,,,Kansas City
435,48-110-09-22-00-0-00-000,JA48110092200000000,1836 E 85TH ST,KANSAS CITY,64132,"MARLBOROUGH PLACE, LOT 64",K2015-03426,,,,4333.92,,,,Kansas City
942,48-110-14-09-00-0-00-000,JA48110140900000000,8419 WABASH AVE,KANSAS CITY,64132,"COOPERS ADD, LOT 44",K2015-03428,,,,5000.46,,,,Kansas City
434,48-110-15-40-00-0-00-000,JA48110154000000000,8510 BROOKLYN AVE,KANSAS CITY,64132,SEC-21 TWP-48 RNG-33---- S 80.21' OF N 265.21 E 328.04' ( EX PT IN ROW),K2015-03430,,,,4889.56,,,,Kansas City
438,48-120-02-12-00-0-00-000,JA48120021200000000,8344 HIGHLAND AVE,KANSAS CITY,64131,"MARLBOROUGH HIGHLANDS, E 75' OF LOT 52",K2015-03432,,,,2477.69,,,,Kansas City
439,48-120-02-03-00-0-00-000,JA48120020300000000,8311 WAYNE AVE,KANSAS CITY,64131,"MARLBOROUGH HIGHLANDS, S 1/2 OF LOT 57",K2015-03431,,,,3537.18,,,,Kansas City
436,48-120-12-26-02-0-00-000,JA48120122602000000,1204 E 84TH TER,KANSAS CITY,64131,"EIGHTY-FIFTH AND TROOST ADD, LOTS 130, 131 & W 15' OF      LOT 132",K2015-03439,,,,9697.42,,,,Kansas City
437,48-120-12-24-00-0-00-000,JA48120122400000000,1115 E 84TH ST,KANSAS CITY,64131,"EIGHTY FIFTH & TROOST ADD, LOTS 114 & 115",K2015-15505,,,,1661.33,,,,Kansas City
417,48-120-19-14-00-0-00-000,JA48120191400000000,8534 WOODLAND AVE,KANSAS CITY,64131,"HONEYSUCKLE HILL RES, LOT 12",K2015-03444,,,,3936.5,,,,Kansas City
431,48-120-17-17-00-0-00-000,JA48120171700000000,8448 HIGHLAND AVE,KANSAS CITY,64131,"MARLBOROUGH ORCHARD, LOT 42",K2015-03442,,,,2552.6,,,,Kansas City
432,48-120-19-09-00-0-00-000,JA48120190900000000,8527 HIGHLAND AVE,KANSAS CITY,64131,"HONEYSUCKLE HILL RES, LOT 17",K2015-03443,,,,2360.46,,,,Kansas City
427,48-130-06-18-00-0-00-000,JA48130061800000000,1605 E 89TH TER,KANSAS CITY,64131,"GROVES SUB, LOT 2",K2015-03451,,,,3790.34,,,,Kansas City
429,48-130-05-01-00-0-00-000,JA48130050100000000,8900 WOODLAND AVE APT A,KANSAS CITY,64131,"LEPPERTS CC 1 ADD, LOT 1",K2015-03449,,,,3867.6,,,,Kansas City
433,48-210-11-32-00-0-00-000,JA48210113200000000,8558 HARRISON ST,KANSAS CITY,64131,"SOUTH TROOST HILLS, LOTS 8, 9 & 10",K2015-03453,,,,2116.16,,,,Kansas City
416,48-310-19-11-00-0-00-000,JA48310191100000000,8647 PENNSYLVANIA AVE,KANSAS CITY,64114,"VALLEY VIEW, LOT 1 BLK B",K2015-03461,,,,8862.91,,,,Kansas City
426,48-520-11-09-01-0-00-000,JA48520110901000000,9216 WALNUT ST,KANSAS CITY,64114,"MOORES SOUTHLAND ADD---LOTS 35, 36 & 37 BLK 13",K2015-03467,,,,4402.89,,,,Kansas City
424,48-540-01-40-00-0-00-000,JA48540014000000000,704 E 97TH ST,KANSAS CITY,64131,"SEC-29 TWP-48 RNG-33, BEG AT A PT ON N LI LOT 44 HOLMES WOOD EXT &, 79.2' E OF NW COR SD LOT TH SELY 60' TH SLY 141', TH SWLY ALG SLY LI LOT 43 65' TO AN ANGLE PT TH, CONT SWLY ALG SLY LI LOTS 43 & 42 TO NLY LI 97TH ST, TH S ALG SD LI 58.46' TO NW COR LOT 21 HOLMESWOOD, EXT TH NLY & ELY ALG N LI LOT 21 TO NE COR SD LOT TH, SLY ALG ELY LI LOTS 22 & 23 TH ELY ALG N LI LOTS 24, & 25 TO NE COR LOT 25 TH NELY 300' TH NWLY 170' TH, W TO POB.",K2015-03471,,,,19148.47,,,,Kansas City
430,49-110-09-19-00-0-00-000,JA49110091900000000,8608 CORRINGTON AVE,KANSAS CITY,64138,"LOMA VISTA, LOT 73",K2015-03478,,,,3969.77,,,,Kansas City
428,49-140-03-18-00-0-00-000,JA49140031800000000,8729 BRISTOL AVE,KANSAS CITY,64138,STONEYBROOK LOT 14,K2014-03361,,,,6472.3,,,,Kansas City
799,49-440-06-05-00-0-00-000,JA49440060500000000,3919 KINGSHIGHWAY,KANSAS CITY,64137,"KING'S ROSE HILL SUB, PT OF LOTS 96 & 97 DAF: BEG NW COR OF SD LOT 97 TH SELY ALG, ELY LI OF VAC WOODFIELD DR 150' MOL TH NELY 75' TH NWLY 150', MOL TH SWLY 50' MOL TO POB & E 1/2 OF VAC WOODFIELD DR LY W, & ADJ",K2015-03486,,,,274.14,,,,Kansas City
415,49-510-02-05-00-0-00-000,JA49510020500000000,NO ADDRESS ASSIGNED BY CITY,KANSAS CITY,64137,"PACE, TRACT A",K2015-03487,,,,387.25,,,,Kansas City
425,49-630-04-23-00-0-00-000,JA49630042300000000,6004 E 95TH TER,KANSAS CITY,64134,FAIRLANE LOT 441 (EX PT IN STS),K2014-03376,,,,4224.82,,,,Kansas City
422,49-630-13-01-00-0-00-000,JA49630130100000000,6001 E 97TH ST,KANSAS CITY,64134,"FAIRLANE, LOT 396",K2015-03491,,,,3743.25,,,,Kansas City
423,49-640-04-02-00-0-00-000,JA49640040200000000,6905 E 96TH TER,KANSAS CITY,64134,"FAIRLANE, LOT 26",K2015-03494,,,,3890.65,,,,Kansas City
899,49-640-02-23-00-0-00-000,JA49640022300000000,6606 E 96TH TER,KANSAS CITY,64134,"FAIRLANE, LOT 10",K2015-03493,,,,3942.36,,,,Kansas City
421,49-720-06-10-00-0-00-000,JA49720061000000000,9911 BELLAIRE AVE,KANSAS CITY,64134,"SKYLINE HEIGHTS, LOT 62",K2015-03500,,,,3681.18,,,,Kansas City
803,50-110-04-07-02-0-00-000,JA50110040702000000,NO ADDRESS ASSIGNED BY CITY,RAYTOWN,64138,SOUTHWOOD MANOR---PT LOT 120 LY E OF TH SLY PROLONGATION OF TH MOST WLY LI OF LOT 23 MILITARY HGTS,I2015-00464,,,,335.32,,,,Independence
793,50-220-16-10-00-0-00-000,JA50220161000000000,8612 KENTUCKY AVE,RAYTOWN,64138,GRAYMONT --- LOT 38 (EX PT IN ST),I2015-00467,,,,7253.69,,,,Independence
794,50-220-17-04-00-0-00-000,JA50220170400000000,8503 KENTUCKY AVE,RAYTOWN,64138,"GRAYMONT, LOT 50",I2015-00468,,,,2513.57,,,,Independence
826,50-310-03-11-00-0-00-000,JA50310031100000000,8315 MARSH AVE,RAYTOWN,64138,MARIWOOD---LO T 25,K2015-03515,,,,5961.45,,,,Kansas City
825,50-320-08-08-00-0-00-000,JA50320080800000000,8501 GREENWOOD RD,RAYTOWN,64138,"BLUE RIDGE RANCH ESTATES, LOT 26 BLK 2 (EX SLY 5')",K2014-03412,,,,1746.68,,,,Kansas City
788,50-410-22-13-00-0-00-000,JA50410221300000000,9401 LEWIS AVE,KANSAS CITY,64138,"ROBANDEE, LOT 44",K2015-03531,,,,5516.54,,,,Kansas City
790,50-410-16-07-00-0-00-000,JA50410160700000000,8507 E 93RD PL,KANSAS CITY,64138,"ROBANDEE, LOT 96",K2014-03418,,,,4093.25,,,,Kansas City
324,50-420-09-22-00-0-00-000,JA50420092200000000,7902 E 93RD ST,KANSAS CITY,64138,"FAIRWOOD, LOT 207",K2015-03534,,,,5569.86,,,,Kansas City
791,50-420-09-24-00-0-00-000,JA50420092400000000,7906 E 93RD ST,KANSAS CITY,64138,"FAIRWOOD, LOT 205",K2014-03420,,,,5246.04,,,,Kansas City
787,50-930-07-27-00-0-00-000,JA50930072700000000,10518 PALMER AVE,KANSAS CITY,64134,"CRAIG CREST ADD, LOT 69",K2015-03542,,,,5036.76,,,,Kansas City
880,53-930-06-17-00-0-00-000,JA53930061700000000,2021 NE PETERS DR,LEES SUMMIT,64086,"SUNNY BROOK 5TH PLAT, LOT 123",I2015-00479,,,,10273.44,,,,Independence
881,54-440-01-44-00-0-00-000,JA54440014400000000,39 I LAKE SHORE DR,LAKE LOTAWANA,64086,"LAKE LOTAWANA, LOT 39 BLK I",I2015-00488,,,,8045.73,,,,Independence
886,55-230-15-17-00-0-00-000,JA55230151700000000,1722 SUNRISE DR,UNINCORPORATED,64075,"TOWN OF TARSNEY LAKES, LOT 22 BLK 17",I2015-00493,,,,3201.29,,,,Independence
884,56-800-01-10-01-2-00-000,JA56800011001200000,10108 S MUNRO RD,UNINCORPORATED,64070,"RNG-29 TWP-48 SEC-32, PT OF SW 1/4 OF NE 1/4 DAF: BEG SE COR SW NE TH N 1242.91', TH W 824.17' TH S 75' TH W 14' TH S 124.51' TH W 158.30', TH S 200' TH E 25' TH S 837.69' TH E 971.4' TO POB (EX PT IN, RD)",I2015-00494,,,,4423.72,,,,Independence
885,56-800-01-10-02-0-00-000,JA56800011002000000,10108 S MUNRO RD,UNINCORPORATED,64070,"SEC-32  TWP-48  RNG-29---TH PT W 1/2 OF NE 1/4 & E 1/2 OF SE 1/4 NW 1/4 DAF: BEG AT CENTER OF SEC TH W ALG S LI SE 1/4 NW 1/4 631.50' TH N 00 DEG 07 MIN 20 SEC E 1280.10' TH N 88 DEG 03 MIN 50 SEC E, 1091.94' TH S 20' TH E 20' TH S 37.84' TH E 838.17' TO PT ON E LI SW 1/4 NE 1/4 SD PT 40' MOL S OF NE COR SD 1/4 1/4 TH S ALG E LI 25' TH W 824.17' TH S 75' TH W 14' TH S 128' MOL TH W 158.30' TH S, 200' TH E 25' TH S 0 DEG 10 MIN 45 SEC E 837.69' TO S LI NE 1/4 TH W ALG SD S LI 357.02' TO POB",I2015-00495,,,,1195.97,,,,Independence
882,58-100-04-19-00-0-00-000,JA58100041900000000,35203 E SPAINHOUR RD,UNINCORPORATED,64070,"SEC-01 TWP-47 RNG-30---PT OF TH NE 1/4 SE 1/4 DAF: BEG 996.32' S 83 DEG 34 MIN 15 SEC W OF TH NE COR OF TH SE 1/4 TH CONT S 01 DEG 32 MIN 51 SEC W 544.57' TH CONT S 04 DEG 33 MIN 51 SEC W 808.41' TH, CONT S 83 DEG 48 MIN 24 SEC W 296.72' TH CONT N 01 DEG 32 MIN 51 SEC E 1344.66' TH CONT N 83 DEG 34 MIN 15 SEC E 339.84' TO POB (EX PT IN RD)  (KNOWN AS TR-A ON CERT SUR T-27 PG-88)",I2014-00546,,,,8532.1,,,,Independence
879,60-420-07-03-00-0-00-000,JA60420070300000000,2129 SE 6TH TER,LEES SUMMIT,64063,"ASHTON AT CHARLESTON PARK 4TH PLAT & REPLAT OF LOT 118,, ASHTON AT CHARLESTON PARK 3RD PLAT, LOT 136",I2015-00499,,,,11687.04,,,,Independence
773,61-130-22-01-00-0-00-000,JA61130220100000000,1215 SE 4TH TER,LEES SUMMIT,64063,"BRIARCROFT THIRD PLAT, LOT 130",I2015-00500,,,,10507.29,,,,Independence
775,61-230-02-02-00-0-00-000,JA61230020200000000,5 NE EASTRIDGE CT,LEES SUMMIT,64063,PETERS RES LOT 2,I2014-00554,,,,4094.89,,,,Independence
770,62-610-03-19-00-0-00-000,JA62610031900000000,304 SW WHITE RIDGE DR,LEES SUMMIT,64081,"WHITE RIDGE FARM, S 86' OF LOT 86",I2015-00511,,,,15623.87,,,,Independence
771,62-610-03-20-00-0-00-000,JA62610032000000000,302 SW WHITE RIDGE DR,LEES SUMMIT,64081,"WHITE RIDGE FARM, N 3' LOT 86 & ALL LOT 87",I2015-00512,,,,14627.15,,,,Independence
769,62-620-04-18-00-0-00-000,JA62620041800000000,308 SW SUNSET DR,LEES SUMMIT,64081,"SUNSET HILLS, LOT 39",I2014-00570,,,,2657.22,,,,Independence
783,63-320-16-36-00-0-00-000,JA63320163600000000,7614 E 112TH ST,KANSAS CITY,64134,"RUSKIN HEIGHTS, LOT 474",K2015-03553,,,,3538.28,,,,Kansas City
767,63-330-02-21-00-0-00-000,JA63330022100000000,7808 RUSKIN WAY,KANSAS CITY,64134,"RUSKIN HEIGHTS, LOT 257",K2014-03446,,,,1105.53,,,,Kansas City
776,63-340-12-08-00-0-00-000,JA63340120800000000,11305 LEWIS AVE,KANSAS CITY,64134,"RUSKIN HILLS, LOT 339",K2015-03563,,,,3825.67,,,,Kansas City
781,64-110-03-11-00-0-00-000,JA64110031100000000,11016 CAMBRIDGE AVE,KANSAS CITY,64134,RUSKIN VILLAGE LOT 77 (EX PT IN RD),K2013-15315,K2015-03573,,,11760.3,11760.3,,,Kansas City
785,64-120-06-28-00-0-00-000,JA64120062800000000,10731 HILLCREST RD,KANSAS CITY,64134,STRATFORD EST THIRD PLAT N 60' OF LOT 257 & S 10'  OF LOT 256,K2015-03579,,,,7993.15,,,,Kansas City
778,64-140-14-12-00-0-00-000,JA64140141200000000,6904 E 113TH TER,KANSAS CITY,64134,"RUSKIN HEIGHTS, LOT 20 BLK 5",K2015-03586,,,,3026.53,,,,Kansas City
774,64-140-15-13-00-0-00-000,JA64140151300000000,6902 E 114TH ST,KANSAS CITY,64134,"RUSKIN HEIGHTS, LOT 22 BLOCK 6",K2015-03587,,,,2835.71,,,,Kansas City
304,64-210-01-10-00-0-00-000,JA64210011000000000,10807 HICKMAN MILLS DR,KANSAS CITY,64137,"HARTING ACRES, TH SLY 30' OF ELY 125' OF LOT 17 & ALL LOT 18 & PT OF LOTS, 19 & 20 DAF: BEG SW COR LT 19 TH E 5' TH NLY 131.10' TH WLY, 4.98' TO NE COR LT 18 TH SLY  130.70' TO POB",K2014-03489,,,,8695.12,,,,Kansas City
323,64-210-01-38-00-0-00-000,JA64210013800000000,10805 HICKMAN MILLS DR,KANSAS CITY,64137,"HARTING ACRES, TH W 180' OF LOTS 15 16 & 17 & TH PT OF TH S 30' OF LOT 17, LY E OF W 180' OF LOT 17 (EX E 125' OF S 30' OF SD LOT 17)",K2014-03490,,,,18876.3,,,,Kansas City
780,64-240-06-02-00-0-00-000,JA64240060200000000,11200 QUINCY AVE,KANSAS CITY,64137,HICKMAN MILLS PROFESSIONAL PARK LOT 7,K2015-03590,,,,8241.77,,,,Kansas City
777,64-340-13-13-00-0-00-000,JA64340131300000000,4000 E 115TH ST,KANSAS CITY,64137,"TERRACE LAKE GARDENS, LOT 461",K2013-03555,,,,1108.56,,,,Kansas City
772,64-510-02-27-00-0-00-000,JA64510022700000000,11725 GRANDVIEW RD,KANSAS CITY,64137,"SEC-11 TWP-47 RNG-33, N 143' OF W 913.84' OF TR DAF: BEG AT PT 1966.39' S OF NW, COR OF NE 1/4 OF SEC 11 TH E 1312.41' TH S 325' TH W, 1312.41' TH N 325' TO POB",K2014-03501,,,,4209.7,,,,Kansas City
1012,64-732-02-75-00-0-00-000,JA64732027500000000,6022 E 129TH ST,GRANDVIEW,64030,"GREENFIELD VILLAGE 2ND PLAT, LOT 5 BLK 13",K2015-03605,,,,3616.71,,,,Kansas City
1013,64-830-01-22-00-0-00-000,JA64830012200000000,12706 GRANDVIEW RD,GRANDVIEW,64030,"FELAND PARK ADD, LOT 3",K2015-03607,,,,3919.48,,,,Kansas City
4,64-840-19-02-00-0-00-000,JA64840190200000000,1507 MAIN ST,GRANDVIEW,64030,"SHELTON FIRST ADD, LOT 6",K2015-03609,,,,21913.39,,,,Kansas City
784,65-110-02-09-00-0-00-000,JA65110020900000000,10909 WABASH AVE,KANSAS CITY,64137,"CALUMET, LOT 11",K2015-03612,,,,1752.8,,,,Kansas City
786,65-220-09-10-00-0-00-000,JA65220091000000000,300 W 109TH ST,KANSAS CITY,64114,"COUNTRY LANE ESTATES, ALL -EX E 5 FT- OF LOT 21",K2013-03581,,,,3748.63,,,,Kansas City
1007,67-110-06-01-00-0-00-000,JA67110060100000000,13400 CAMBRIDGE AVE,GRANDVIEW,64030,"BENNINGTON PARK, LOT 26",K2014-03537,,,,5990.11,,,,Kansas City
14,67-120-04-07-00-0-00-000,JA67120040700000000,13103 SPRING ST,GRANDVIEW,64030,"GRANDVIEW ACRES, S 95 FT OF LOT 1 & S 80 FT    OF LOT 2 BLK 6",K2014-15420,K2015-03623,,,5783.64,5783.64,,,Kansas City
814,67-130-16-16-00-0-00-000,JA67130161600000000,13811 BELMONT AVE,GRANDVIEW,64030,"SOUTHERN ACRES, W 1/2 OF S 1/2 OF S 1/2 LOT 39",K2015-03624,,,,5093.43,,,,Kansas City
1005,67-140-03-19-00-0-00-000,JA67140031900000000,6700 E 136TH ST,GRANDVIEW,64030,"MEADOWMERE, LOT 278",K2015-03625,,,,5193.29,,,,Kansas City
11,67-210-12-13-00-0-00-000,JA67210121300000000,1304 E 134TH TER,GRANDVIEW,64030,WATROUS GRANDVIEW ACRES RES---LOT 2 & N 1/2 VAC 134TH ST LY S & ADJ,K2015-03626,,,,1520.94,,,,Kansas City
1011,67-210-12-14-00-0-00-000,JA67210121400000000,1305 E 134TH TER,GRANDVIEW,64030,WATROUS GRANDVIEW ACRES RES---LOT 4 & S 1/2 VAC 134TH ST LY N & ADJ,K2015-03627,,,,1520.94,,,,Kansas City
15,67-220-01-66-00-0-00-000,JA67220016600000000,803 HIGH GROVE RD,GRANDVIEW,64030,"GRANDVIEW PLAZA, LOTS 1 & 2",K2015-03628,,,,20690.13,,,,Kansas City
3,67-220-19-03-00-0-00-000,JA67220190300000000,602 DEWEESE ST,GRANDVIEW,64030,"BUTCHERS ADD TO GRANDVIEW MO, S 1/2 OF W 1/2 OF LOT 5",K2015-03629,,,,4439.36,,,,Kansas City
